label,layer,neuron,f1,precision,recall,mean_dif
stack_exchange,31,6067,0.45843989769820964,0.31739707835325365,0.8250863060989643,2.1428986
stack_exchange,31,4719,0.45663082437275987,0.33159812597605415,0.7330264672036824,1.072602
github,31,4719,0.4501278772378516,0.341747572815534,0.6591760299625468,1.0125728
github,31,13914,0.4464785151284007,0.306457242582897,0.8220973782771536,-1.1219269
wikipedia,31,3296,0.4377845220030349,0.30272822665267574,0.7904109589041096,1.0025935
freelaw,31,2602,0.4375573079039061,0.3064474698176214,0.7647435897435897,-0.81046987
hackernews,31,14070,0.4370122630992196,0.29473684210526313,0.8448275862068966,0.68690866
wikipedia,31,11100,0.4357873885770881,0.28708133971291866,0.9041095890410958,1.0039703
freelaw,31,6067,0.43516068052930057,0.30857908847184984,0.7378205128205129,-1.0060062
uspto,31,5141,0.42207792207792205,0.2866350067842605,0.8001893939393939,-1.0461032
wikipedia,31,3708,0.41076294277929154,0.27334542157751585,0.826027397260274,1.461843
hackernews,31,7463,0.4028169014084507,0.2667910447761194,0.8218390804597702,0.79539216
stack_exchange,31,3420,0.39850093691442845,0.2734676382340334,0.7341772151898734,0.968173
uspto,31,10864,0.398152221733392,0.2593123209169054,0.8570075757575758,-1.1231856
wikipedia,31,8082,0.380952380952381,0.2522202486678508,0.7780821917808219,0.7399235
uspto,19,6054,0.38095238095238093,0.4745762711864407,0.3181818181818182,0.87409824
stack_exchange,31,2602,0.3738151658767772,0.2516952532907858,0.7261219792865362,1.3728647
hackernews,31,13914,0.3587496348232545,0.22515584891822515,0.882183908045977,1.1177801
uspto,31,6067,0.3576335032129404,0.23343939832224472,0.7642045454545454,-1.2236445
stack_exchange,31,5141,0.3525014376078206,0.23495592180912228,0.7054085155350979,1.008513
hackernews,20,5669,0.3485298084704612,0.21454666223845897,0.9281609195402298,0.8858465
wikipedia,31,10091,0.3456322926521602,0.22449815649324048,0.7506849315068493,0.69330835
stack_exchange,31,10864,0.3441943127962085,0.2317510969285999,0.6685845799769851,0.96423805
wikipedia,31,3803,0.33972947467757153,0.22049816251531237,0.7397260273972602,0.7348314
hackernews,31,7002,0.319032946195781,0.19103037184217997,0.9669540229885057,0.70074105
enron,31,8518,0.3058328954282712,0.20166320166320167,0.6326086956521739,1.0518177
enron,30,15670,0.3021346469622332,0.1862348178137652,0.8,-0.98197
enron,31,15754,0.2918877937831691,0.17676767676767677,0.8369565217391305,-1.161392
enron,25,14629,0.28486646884273,0.17173524150268335,0.8347826086956521,-0.86067647
hackernews,31,9874,0.28221541887002505,0.17500862961684502,0.728448275862069,0.71576357
hackernews,31,15491,0.27201646090534976,0.15874159462055715,0.9497126436781609,0.7521019
wikipedia,31,13993,0.26645837982593173,0.15915755798453746,0.8178082191780822,0.80697346
wikipedia,31,6067,0.249481208208439,0.14998613806487385,0.7410958904109589,-0.9067688
hackernews,31,1494,0.2476894639556377,0.14757709251101322,0.7701149425287356,0.78905153
enron,31,1494,0.24733306993283286,0.15113471752776436,0.6804347826086956,-1.4036934
hackernews,31,13993,0.23958106044075936,0.1412400308721379,0.7887931034482759,0.7085775
wikipedia,31,10864,0.2321534506624481,0.13565981049225792,0.8041095890410959,-0.8093771
enron,31,5141,0.2246469833119384,0.13177710843373494,0.7608695652173914,-1.0753201
enron,20,5669,0.20419161676646705,0.11840277777777777,0.741304347826087,-0.8429353
enron,31,13914,0.20249492312155498,0.11683963843321057,0.758695652173913,-0.9341664
enron,31,6067,0.15660427102557342,0.0891089108910891,0.6456521739130435,-1.170052
